1	1	0.30555555555555564	0.7916666666666665	0.11864406779661016	0.12500000000000003
3	1	0.08333333333333327	0.6666666666666666	0.0	0.04166666666666667
4	1	0.3333333333333333	0.9166666666666666	0.06779661016949151	0.04166666666666667
5	1	0.22222222222222213	0.6249999999999999	0.06779661016949151	0.04166666666666667
14	1	0.3333333333333333	0.6249999999999999	0.05084745762711865	0.04166666666666667
16	1	0.22222222222222213	0.7499999999999998	0.0847457627118644	0.08333333333333333
19	1	0.38888888888888895	1.0	0.0847457627118644	0.12500000000000003
21	1	0.08333333333333327	0.5833333333333333	0.06779661016949151	0.08333333333333333
26	1	0.22222222222222213	0.7083333333333333	0.0847457627118644	0.12500000000000003
27	1	0.22222222222222213	0.6249999999999999	0.06779661016949151	0.08333333333333333
29	1	0.30555555555555564	0.5833333333333333	0.0847457627118644	0.12500000000000003
44	1	0.27777777777777773	0.7083333333333333	0.0847457627118644	0.04166666666666667
50	1	0.30555555555555564	0.7083333333333333	0.0847457627118644	0.04166666666666667
57	1	0.25000000000000006	0.5833333333333333	0.06779661016949151	0.04166666666666667
61	1	0.19444444444444448	0.6249999999999999	0.05084745762711865	0.08333333333333333
63	1	0.19444444444444448	0.6249999999999999	0.1016949152542373	0.20833333333333334
79	1	0.19444444444444448	0.6666666666666666	0.06779661016949151	0.04166666666666667
83	1	0.22222222222222213	0.5416666666666665	0.11864406779661016	0.16666666666666669
84	1	0.13888888888888887	0.5833333333333333	0.1016949152542373	0.04166666666666667
86	1	0.30555555555555564	0.7916666666666665	0.05084745762711865	0.12500000000000003
90	1	0.25000000000000006	0.6249999999999999	0.0847457627118644	0.04166666666666667
92	1	0.30555555555555564	0.5833333333333333	0.11864406779661016	0.04166666666666667
95	1	0.22222222222222213	0.5833333333333333	0.0847457627118644	0.04166666666666667
101	1	0.22222222222222213	0.7499999999999998	0.15254237288135591	0.12500000000000003
116	1	0.22222222222222213	0.7499999999999998	0.1016949152542373	0.04166666666666667
118	1	0.38888888888888895	0.7499999999999998	0.11864406779661016	0.08333333333333333
129	1	0.19444444444444448	0.5833333333333333	0.1016949152542373	0.12500000000000003
134	1	0.13888888888888887	0.5833333333333333	0.15254237288135591	0.04166666666666667
139	1	0.41666666666666663	0.8333333333333333	0.033898305084745756	0.04166666666666667
142	1	0.25000000000000006	0.8749999999999998	0.0847457627118644	0.0
145	1	0.19444444444444448	0.5416666666666665	0.06779661016949151	0.04166666666666667
147	1	0.19444444444444448	0.5833333333333333	0.0847457627118644	0.04166666666666667
6	1	0.0	0.41666666666666663	0.016949152542372895	0.0
12	1	0.1666666666666668	0.4583333333333333	0.0847457627118644	0.0
15	1	0.13888888888888887	0.41666666666666663	0.06779661016949151	0.0
40	1	0.027777777777777922	0.41666666666666663	0.05084745762711865	0.04166666666666667
43	1	0.027777777777777922	0.5	0.05084745762711865	0.04166666666666667
46	1	0.08333333333333327	0.4583333333333333	0.0847457627118644	0.04166666666666667
48	1	0.19444444444444448	0.41666666666666663	0.1016949152542373	0.04166666666666667
52	1	0.1666666666666668	0.4583333333333333	0.0847457627118644	0.0
65	1	0.1666666666666668	0.41666666666666663	0.06779661016949151	0.04166666666666667
105	1	0.13888888888888887	0.4583333333333333	0.1016949152542373	0.04166666666666667
108	1	0.13888888888888887	0.41666666666666663	0.06779661016949151	0.08333333333333333
112	1	0.027777777777777922	0.3749999999999999	0.06779661016949151	0.04166666666666667
113	1	0.1666666666666668	0.4583333333333333	0.0847457627118644	0.0
119	1	0.08333333333333327	0.5	0.06779661016949151	0.04166666666666667
122	1	0.11111111111111119	0.5	0.05084745762711865	0.04166666666666667
127	1	0.19444444444444448	0.5	0.033898305084745756	0.04166666666666667
130	1	0.11111111111111119	0.5	0.1016949152542373	0.04166666666666667
71	1	0.055555555555555594	0.1249999999999999	0.05084745762711865	0.08333333333333333
2	2	0.5833333333333334	0.4583333333333333	0.7627118644067796	0.7083333333333334
8	2	0.5833333333333334	0.2916666666666667	0.7288135593220338	0.75
9	2	0.4722222222222222	0.3749999999999999	0.5932203389830508	0.5833333333333334
10	2	0.6666666666666666	0.4583333333333333	0.576271186440678	0.5416666666666666
11	2	0.7222222222222222	0.4583333333333333	0.6949152542372881	0.9166666666666666
17	2	0.6666666666666666	0.5416666666666665	0.7966101694915254	0.8333333333333334
18	2	0.5833333333333334	0.5	0.5932203389830508	0.5833333333333334
20	2	0.6944444444444443	0.41666666666666663	0.7627118644067796	0.8333333333333334
22	2	0.6944444444444443	0.3333333333333332	0.6440677966101694	0.5416666666666666
28	2	0.5555555555555555	0.20833333333333331	0.6779661016949152	0.75
31	2	0.4722222222222222	0.41666666666666663	0.6440677966101694	0.7083333333333334
33	2	0.8055555555555556	0.5	0.847457627118644	0.7083333333333334
38	2	0.361111111111111	0.41666666666666663	0.5932203389830508	0.5833333333333334
39	2	0.7222222222222222	0.5	0.7966101694915254	0.9166666666666666
41	2	0.44444444444444453	0.41666666666666663	0.6949152542372881	0.7083333333333334
55	2	0.611111111111111	0.3333333333333332	0.6101694915254237	0.5833333333333334
60	2	0.611111111111111	0.41666666666666663	0.711864406779661	0.7916666666666666
62	2	0.8055555555555556	0.41666666666666663	0.8135593220338982	0.625
64	2	0.5277777777777778	0.5833333333333333	0.7457627118644068	0.9166666666666666
66	2	0.5555555555555555	0.5416666666666665	0.6271186440677966	0.625
67	2	0.6666666666666666	0.4583333333333333	0.7796610169491525	0.9583333333333333
68	2	0.4999999999999999	0.41666666666666663	0.6101694915254237	0.5416666666666666
69	2	0.7222222222222222	0.4583333333333333	0.7457627118644068	0.8333333333333334
70	2	0.41666666666666663	0.2916666666666667	0.6949152542372881	0.75
72	2	0.4999999999999999	0.3749999999999999	0.6271186440677966	0.5416666666666666
73	2	0.5555555555555555	0.20833333333333331	0.6610169491525424	0.5833333333333334
74	2	0.5555555555555555	0.3333333333333332	0.6949152542372881	0.5833333333333334
76	2	0.41666666666666663	0.2916666666666667	0.6949152542372881	0.75
80	2	0.611111111111111	0.41666666666666663	0.8135593220338982	0.8750000000000001
85	2	0.5833333333333334	0.3333333333333332	0.7796610169491525	0.8750000000000001
87	2	0.4722222222222222	0.5833333333333333	0.5932203389830508	0.625
88	2	0.6666666666666666	0.41666666666666663	0.6779661016949152	0.6666666666666666
89	2	0.5277777777777778	0.3749999999999999	0.559322033898305	0.5
91	2	0.44444444444444453	0.5	0.6440677966101694	0.7083333333333334
96	2	0.44444444444444453	0.41666666666666663	0.5423728813559322	0.5833333333333334
97	2	0.6666666666666666	0.20833333333333331	0.8135593220338982	0.7083333333333334
98	2	0.5555555555555555	0.3749999999999999	0.7796610169491525	0.7083333333333334
99	2	0.611111111111111	0.5	0.6949152542372881	0.7916666666666666
100	2	0.5833333333333334	0.3749999999999999	0.559322033898305	0.5
103	2	0.7499999999999999	0.5	0.6271186440677966	0.5416666666666666
104	2	0.6666666666666666	0.41666666666666663	0.711864406779661	0.9166666666666666
110	2	0.361111111111111	0.3333333333333332	0.6610169491525424	0.7916666666666666
111	2	0.4999999999999999	0.41666666666666663	0.6610169491525424	0.7083333333333334
115	2	0.5555555555555555	0.5833333333333333	0.7796610169491525	0.9583333333333333
117	2	0.4722222222222222	0.2916666666666667	0.6949152542372881	0.625
124	2	0.611111111111111	0.41666666666666663	0.7627118644067796	0.7083333333333334
125	2	0.6944444444444443	0.5	0.8305084745762712	0.9166666666666666
126	2	0.7222222222222222	0.4583333333333333	0.6610169491525424	0.5833333333333334
128	2	0.5833333333333334	0.3333333333333332	0.7796610169491525	0.8333333333333334
132	2	0.5277777777777778	0.3333333333333332	0.6440677966101694	0.7083333333333334
136	2	0.6388888888888887	0.41666666666666663	0.576271186440678	0.5416666666666666
137	2	0.6388888888888887	0.3749999999999999	0.6101694915254237	0.5
138	2	0.6666666666666666	0.4583333333333333	0.6271186440677966	0.5833333333333334
141	2	0.7777777777777776	0.41666666666666663	0.8305084745762712	0.8333333333333334
144	2	0.4999999999999999	0.25	0.7796610169491525	0.5416666666666666
148	2	0.5555555555555555	0.2916666666666667	0.6610169491525424	0.7083333333333334
149	2	0.8333333333333333	0.3749999999999999	0.8983050847457626	0.7083333333333334
150	2	0.5833333333333334	0.5	0.7288135593220338	0.9166666666666666
13	2	0.41666666666666663	0.3333333333333332	0.6949152542372881	0.9583333333333333
25	2	0.38888888888888895	0.20833333333333331	0.6779661016949152	0.7916666666666666
35	2	0.8611111111111112	0.3333333333333332	0.8644067796610169	0.75
114	2	0.5277777777777778	0.0833333333333334	0.5932203389830508	0.5833333333333334
123	2	0.4722222222222222	0.0833333333333334	0.6779661016949152	0.5833333333333334
